batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
1,25,3.1332054138183594,1.012009620666504,1201,0,0,1201,0,301,301,0.0,0.0,0.00061645,0.0002402,0.00037625,2
2,25,2.4779860973358154,0.7125611305236816,1134,0,0,1134,0,305,305,0.0,0.0,0.00060805,0.0002268,0.00038125,5
3,25,2.4024038314819336,0.6902980804443359,1062,0,0,1062,0,303,303,0.0,0.0,0.00059115,0.0002124,0.00037875,4
4,25,2.726102828979492,0.4350852966308594,1142,0,0,1142,0,307,307,0.0,0.0,0.00061215,0.0002284,0.00038375,3
