batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
1,50,4.609351634979248,0.8624770641326904,10188,0,0,10188,0,663,663,0.0,0.0,0.00286635,0.0020376,0.00082875,0
2,50,4.5911171436309814,0.855236291885376,10402,0,0,10402,0,661,661,0.0,0.0,0.00290665,0.0020804,0.00082625,1
