batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
1,20,2.155257225036621,0.7359445095062256,4449,0,0,4449,0,274,274,0.0,0.0,0.0012323,0.0008898,0.0003425,0
2,20,2.2738943099975586,0.7281053066253662,3711,0,0,3711,0,273,273,0.0,0.0,0.00108345,0.0007422,0.00034125,0
3,20,2.2814667224884033,0.6516635417938232,4640,0,0,4640,0,274,274,0.0,0.0,0.0012705,0.000928,0.0003425,0
4,20,2.2746052742004395,0.7678630352020264,4746,0,0,4746,0,273,273,0.0,0.0,0.00129045,0.0009492,0.00034125,1
5,20,2.264331102371216,0.7662677764892578,3794,0,0,3794,0,272,272,0.0,0.0,0.0010988,0.0007588,0.00034,0
