batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
33,2,0.8596453666687012,0.6094434261322021,739,0,0,739,0,40,40,0.0,0.0,0.0001978,0.0001478,5e-05,0
34,2,0.9871947765350342,0.6622328758239746,796,0,0,796,0,40,40,0.0,0.0,0.0002092,0.0001592,5e-05,0
35,2,1.002410650253296,0.7180278301239014,510,0,0,510,0,40,40,0.0,0.0,0.000152,0.000102,5e-05,0
36,2,2.8212695121765137,2.5229744911193848,929,0,0,929,0,40,40,0.0,0.0,0.0002358,0.0001858,5e-05,1
37,2,1.03471040725708,0.7415156364440918,634,0,0,634,0,40,40,0.0,0.0,0.0001768,0.0001268,5e-05,0
38,2,1.288989543914795,0.9114241600036621,741,0,0,741,0,40,40,0.0,0.0,0.0001982,0.0001482,5e-05,0
39,2,0.935901403427124,0.6320469379425049,807,0,0,807,0,40,40,0.0,0.0,0.0002114,0.0001614,5e-05,0
40,2,1.039121389389038,0.7275679111480713,624,0,0,624,0,40,40,0.0,0.0,0.0001748,0.0001248,5e-05,0
41,2,1.0183448791503906,0.726874828338623,795,0,0,795,0,40,40,0.0,0.0,0.000209,0.000159,5e-05,0
42,2,0.8780322074890137,0.669034481048584,585,0,0,585,0,40,40,0.0,0.0,0.000167,0.000117,5e-05,0
43,2,0.9386422634124756,0.6878397464752197,497,0,0,497,0,39,39,0.0,0.0,0.00014815,9.94e-05,4.875e-05,0
44,2,0.8442330360412598,0.6496856212615967,618,0,0,618,0,40,40,0.0,0.0,0.0001736,0.0001236,5e-05,0
45,2,3.6224160194396973,0.7733025550842285,583,0,0,583,0,40,40,0.0,0.0,0.0001666,0.0001166,5e-05,0
46,2,0.9904320240020752,0.7088525295257568,559,0,0,559,0,40,40,0.0,0.0,0.0001618,0.0001118,5e-05,0
47,2,0.9837210178375244,0.7076375484466553,742,0,0,742,0,40,40,0.0,0.0,0.0001984,0.0001484,5e-05,0
48,2,1.1048202514648438,0.7350850105285645,495,0,0,495,0,39,39,0.0,0.0,0.00014775,9.9e-05,4.875e-05,0
49,2,0.9507970809936523,0.6856508255004883,816,0,0,816,0,40,40,0.0,0.0,0.0002132,0.0001632,5e-05,0
50,2,1.3263161182403564,1.0334053039550781,354,0,0,354,0,40,40,0.0,0.0,0.0001208,7.08e-05,5e-05,0
