batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost
1,25,2.4502146244049072,0.6416032314300537,1362,0,0,1362,0,263,263,0.0,0.0,0.00060115,0.0002724,0.00032875
2,25,2.32881236076355,0.6257226467132568,1334,0,0,1334,0,267,267,0.0,0.0,0.00060055,0.0002668,0.00033375
3,25,2.1041793823242188,0.39406609535217285,1233,0,0,1233,0,270,270,0.0,0.0,0.0005841,0.0002466,0.0003375
4,25,2.394538640975952,0.7360925674438477,1288,0,0,1288,0,269,269,0.0,0.0,0.00059385,0.0002576,0.00033625
