batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
67,1,1.3002846240997314,0.9807255268096924,543,0,0,543,0,22,22,0.0,0.0,0.0003375,0.0002715,6.6e-05,0
68,1,1.0389347076416016,0.9892864227294922,588,0,0,588,0,22,22,0.0,0.0,0.00036,0.000294,6.6e-05,0
69,1,0.9703783988952637,0.9154503345489502,534,0,0,534,0,21,21,0.0,0.0,0.00033,0.000267,6.3e-05,0
70,1,1.161694049835205,1.1194424629211426,309,0,0,309,0,22,22,0.0,0.0,0.0002205,0.0001545,6.6e-05,0
71,1,0.963984489440918,0.916327953338623,674,0,0,674,0,22,22,0.0,0.0,0.000403,0.000337,6.6e-05,1
72,1,1.0981993675231934,1.0344102382659912,583,0,0,583,0,22,22,0.0,0.0,0.0003575,0.0002915,6.6e-05,0
73,1,0.9084315299987793,0.8771548271179199,428,0,0,428,0,22,22,0.0,0.0,0.00028,0.000214,6.6e-05,0
74,1,0.9541885852813721,0.9233856201171875,535,0,0,535,0,22,22,0.0,0.0,0.0003335,0.0002675,6.6e-05,0
75,1,0.970644474029541,0.9142520427703857,309,0,0,309,0,22,22,0.0,0.0,0.0002205,0.0001545,6.6e-05,0
76,1,0.9985029697418213,0.9429829120635986,697,0,0,697,0,22,22,0.0,0.0,0.0004145,0.0003485,6.6e-05,0
77,1,1.0011000633239746,0.9494364261627197,603,0,0,603,0,21,21,0.0,0.0,0.0003645,0.0003015,6.3e-05,0
78,1,0.8854355812072754,0.8308448791503906,522,0,0,522,0,22,22,0.0,0.0,0.000327,0.000261,6.6e-05,0
79,1,1.1919450759887695,1.144822597503662,453,0,0,453,0,21,21,0.0,0.0,0.0002895,0.0002265,6.3e-05,0
80,1,1.016672134399414,0.9704327583312988,499,0,0,499,0,20,20,0.0,0.0,0.0003095,0.0002495,6e-05,0
81,1,0.9416537284851074,0.886113166809082,575,0,0,575,0,22,22,0.0,0.0,0.0003535,0.0002875,6.6e-05,0
82,1,1.1531040668487549,1.1047852039337158,548,0,0,548,0,22,22,0.0,0.0,0.00034,0.000274,6.6e-05,0
83,1,0.95833420753479,0.9042937755584717,472,0,0,472,0,22,22,0.0,0.0,0.000302,0.000236,6.6e-05,0
84,1,1.0620710849761963,1.0159308910369873,435,0,0,435,0,20,20,0.0,0.0,0.0002775,0.0002175,6e-05,0
85,1,0.8213546276092529,0.7708714008331299,434,0,0,434,0,21,21,0.0,0.0,0.00028,0.000217,6.3e-05,0
86,1,0.9217960834503174,0.8690712451934814,379,0,0,379,0,19,19,0.0,0.0,0.0002465,0.0001895,5.7e-05,0
87,1,1.0418524742126465,0.9956328868865967,498,0,0,498,0,22,22,0.0,0.0,0.000315,0.000249,6.6e-05,0
88,1,1.174548625946045,1.1242811679840088,450,0,0,450,0,22,22,0.0,0.0,0.000291,0.000225,6.6e-05,0
89,1,1.0647509098052979,1.0179131031036377,432,0,0,432,0,22,22,0.0,0.0,0.000282,0.000216,6.6e-05,0
90,1,1.085644245147705,1.0367729663848877,484,0,0,484,0,22,22,0.0,0.0,0.000308,0.000242,6.6e-05,0
91,1,0.9200088977813721,0.871558666229248,427,0,0,427,0,20,20,0.0,0.0,0.0002735,0.0002135,6e-05,0
92,1,1.3305563926696777,1.0239553451538086,450,0,0,450,0,21,21,0.0,0.0,0.000288,0.000225,6.3e-05,0
93,1,1.055213451385498,0.9720218181610107,621,0,0,621,0,22,22,0.0,0.0,0.0003765,0.0003105,6.6e-05,0
94,1,1.059584379196167,1.010981559753418,462,0,0,462,0,21,21,0.0,0.0,0.000294,0.000231,6.3e-05,0
95,1,1.050201177597046,0.9703283309936523,324,0,0,324,0,19,19,0.0,0.0,0.000219,0.000162,5.7e-05,0
96,1,0.8906469345092773,0.8267288208007812,488,0,0,488,0,20,20,0.0,0.0,0.000304,0.000244,6e-05,0
97,1,1.1149208545684814,0.8103499412536621,532,0,0,532,0,22,22,0.0,0.0,0.000332,0.000266,6.6e-05,0
98,1,1.113569974899292,1.0678775310516357,618,0,0,618,0,22,22,0.0,0.0,0.000375,0.000309,6.6e-05,0
99,1,0.9621720314025879,0.9137330055236816,370,0,0,370,0,21,21,0.0,0.0,0.000248,0.000185,6.3e-05,0
100,1,0.9151027202606201,0.8525207042694092,309,0,0,309,0,22,22,0.0,0.0,0.0002205,0.0001545,6.6e-05,0
