batch_number,num_reviews_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_positive
1,50,7.398378133773804,3.8428030014038086,2939,0,0,2939,0,804,804,0.0,0.0,0.006959,0.002939,0.00402,29
2,50,6.060633897781372,2.184622049331665,2916,0,0,2916,0,800,800,0.0,0.0,0.006916,0.002916,0.004,26
