batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
1,20,2.301790952682495,1.137091875076294,1214,0,0,1214,0,292,292,0.0,0.0,0.001483,0.000607,0.000876,8
2,20,6.830841302871704,5.688429117202759,1060,0,0,1060,0,294,294,0.0,0.0,0.001412,0.00053,0.000882,8
3,20,2.5057058334350586,1.3235797882080078,1098,0,0,1098,0,297,297,0.0,0.0,0.00144,0.000549,0.000891,6
4,20,3.1755518913269043,1.9612622261047363,1067,0,0,1067,0,294,294,0.0,0.0,0.0014155,0.0005335,0.000882,12
5,20,2.6714892387390137,1.0796787738800049,1093,0,0,1093,0,297,297,0.0,0.0,0.0014375,0.0005465,0.000891,7
