batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
1,20,2.8671038150787354,1.0715687274932861,5202,0,0,5202,0,328,328,0.0,0.0,0.006842,0.005202,0.00164,0
2,20,2.8003382682800293,1.0204615592956543,4299,0,0,4299,0,327,327,0.0,0.0,0.005934,0.004299,0.001635,0
3,20,2.8654098510742188,0.9579794406890869,5386,0,0,5386,0,328,328,0.0,0.0,0.007026,0.005386,0.00164,0
4,20,3.0399913787841797,1.134570598602295,5514,0,0,5514,0,327,327,0.0,0.0,0.007149,0.005514,0.001635,1
5,20,2.822986364364624,1.035595417022705,4388,0,0,4388,0,326,326,0.0,0.0,0.006018,0.004388,0.00163,0
