batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
1,50,6.588369369506836,0.706104040145874,2071,0,0,2071,0,592,592,0.0,0.0,0.0140575,0.0051775,0.00888,20
2,50,6.958512306213379,1.1817924976348877,1947,0,0,1947,0,596,596,0.0,0.0,0.0138075,0.0048675,0.00894,18
