batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_irony
1,25,3.910787582397461,0.6553342342376709,1199,0,0,1199,0,301,301,0.0,0.0,0.0075125,0.0029975,0.004515,9
2,25,3.9204649925231934,1.0739922523498535,1133,0,0,1133,0,305,305,0.0,0.0,0.0074075,0.0028325,0.004575,10
3,25,4.05365777015686,0.5768303871154785,1064,0,0,1064,0,303,303,0.0,0.0,0.007205,0.00266,0.004545,11
4,25,4.8977532386779785,2.0607709884643555,1146,0,0,1146,0,307,307,0.0,0.0,0.00747,0.002865,0.004605,10
