batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost
1,25,2.8303794860839844,0.991593599319458,1815,0,0,1815,0,407,407,0.0,0.0,0.00385,0.001815,0.002035
2,25,2.756972074508667,0.9831328392028809,1763,0,0,1763,0,409,409,0.0,0.0,0.003808,0.001763,0.002045
3,25,2.810676097869873,1.1029348373413086,1652,0,0,1652,0,412,412,0.0,0.0,0.003712,0.001652,0.00206
4,25,2.4745731353759766,0.8138909339904785,1694,0,0,1694,0,414,414,0.0,0.0,0.003764,0.001694,0.00207
