batch_number,num_reviews_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_positive
1,50,6.26159405708313,0.9710559844970703,2426,0,0,2426,0,610,610,0.0,0.0,0.015215,0.006065,0.00915,26
2,50,6.655455827713013,0.8521065711975098,2395,0,0,2395,0,606,606,0.0,0.0,0.0150775,0.0059875,0.00909,25
