batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost
1,20,4.247919321060181,2.010928153991699,1602,0,0,1602,0,245,245,0.0,0.0,0.008481,0.004806,0.003675
2,20,3.835354804992676,1.5108373165130615,1512,0,0,1512,0,247,247,0.0,0.0,0.008241,0.004536,0.003705
3,20,3.762333869934082,1.250847578048706,1503,0,0,1503,0,249,249,0.0,0.0,0.008244,0.004509,0.003735
4,20,4.2974302768707275,1.894721508026123,1454,0,0,1454,0,249,249,0.0,0.0,0.008097,0.004362,0.003735
5,20,3.378430128097534,1.008723497390747,1465,0,0,1465,0,254,254,0.0,0.0,0.008205,0.004395,0.00381
