batch_number,num_papers_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost,num_relevant
1,20,5.2348856925964355,1.5042431354522705,5203,0,0,5203,0,328,328,0.0,0.0,0.020529,0.015609,0.00492,0
2,20,4.902287244796753,1.1980607509613037,4300,0,0,4300,0,327,327,0.0,0.0,0.017805,0.0129,0.004905,0
3,20,5.64021635055542,1.620100498199463,5387,0,0,5387,0,328,328,0.0,0.0,0.021081,0.016161,0.00492,0
4,20,5.038149833679199,1.1824138164520264,5515,0,0,5515,0,327,327,0.0,0.0,0.02145,0.016545,0.004905,1
5,20,5.251726865768433,1.550907850265503,4389,0,0,4389,0,326,326,0.0,0.0,0.018057,0.013167,0.00489,0
