batch_number,num_tweets_in_batch,latency_secs,ttft_secs,input_text_tokens,total_cache_read_tokens,cache_creation_tokens,total_prompt_tokens,reasoning_tokens,output_text_tokens,total_completion_tokens,cache_read_cost,uncached_input_cost,total_cost,total_prompt_cost,total_completion_cost
18,1,1.212038278579712,1.2094471454620361,423,0,0,423,0,15,15,0.0,0.0,0.0002565,0.0002115,4.5e-05
19,1,1.1226410865783691,1.0701448917388916,434,0,0,434,0,15,15,0.0,0.0,0.000262,0.000217,4.5e-05
20,1,1.1405487060546875,1.1016569137573242,417,0,0,417,0,15,15,0.0,0.0,0.0002535,0.0002085,4.5e-05
21,1,1.0417590141296387,0.9981999397277832,403,0,0,403,0,16,16,0.0,0.0,0.0002495,0.0002015,4.8e-05
22,1,2.5917272567749023,2.469608783721924,416,0,0,416,0,17,17,0.0,0.0,0.000259,0.000208,5.1e-05
23,1,1.2263140678405762,1.224532127380371,420,0,0,420,0,16,16,0.0,0.0,0.000258,0.00021,4.8e-05
24,1,1.1683509349822998,1.1042637825012207,420,0,0,420,0,15,15,0.0,0.0,0.000255,0.00021,4.5e-05
25,1,0.969088077545166,0.944674015045166,419,0,0,419,0,16,16,0.0,0.0,0.0002575,0.0002095,4.8e-05
26,1,1.4068269729614258,1.3360309600830078,428,0,0,428,0,15,15,0.0,0.0,0.000259,0.000214,4.5e-05
27,1,1.0565099716186523,1.0209760665893555,426,0,0,426,0,16,16,0.0,0.0,0.000261,0.000213,4.8e-05
28,1,1.3101708889007568,1.3014881610870361,409,0,0,409,0,17,17,0.0,0.0,0.0002555,0.0002045,5.1e-05
29,1,1.129944086074829,1.090137004852295,425,0,0,425,0,16,16,0.0,0.0,0.0002605,0.0002125,4.8e-05
30,1,0.9727859497070312,0.9700229167938232,422,0,0,422,0,17,17,0.0,0.0,0.000262,0.000211,5.1e-05
31,1,1.2501742839813232,1.2184860706329346,406,0,0,406,0,17,17,0.0,0.0,0.000254,0.000203,5.1e-05
32,1,1.2273271083831787,1.1764099597930908,420,0,0,420,0,15,15,0.0,0.0,0.000255,0.00021,4.5e-05
33,1,0.9676029682159424,0.9359738826751709,418,0,0,418,0,16,16,0.0,0.0,0.000257,0.000209,4.8e-05
34,1,1.2171552181243896,1.2141828536987305,422,0,0,422,0,17,17,0.0,0.0,0.000262,0.000211,5.1e-05
35,1,1.0367050170898438,0.9788241386413574,404,0,0,404,0,16,16,0.0,0.0,0.00025,0.000202,4.8e-05
36,1,1.0908310413360596,1.0878641605377197,398,0,0,398,0,14,14,0.0,0.0,0.000241,0.000199,4.2e-05
37,1,0.9403557777404785,0.9104862213134766,431,0,0,431,0,16,16,0.0,0.0,0.0002635,0.0002155,4.8e-05
38,1,0.9545078277587891,0.8932008743286133,423,0,0,423,0,15,15,0.0,0.0,0.0002565,0.0002115,4.5e-05
39,1,1.1796901226043701,1.1547856330871582,417,0,0,417,0,16,16,0.0,0.0,0.0002565,0.0002085,4.8e-05
40,1,0.9976141452789307,0.994293212890625,434,0,0,434,0,17,17,0.0,0.0,0.000268,0.000217,5.1e-05
41,1,1.1709330081939697,1.042773962020874,423,0,0,423,0,16,16,0.0,0.0,0.0002595,0.0002115,4.8e-05
42,1,1.0486221313476562,1.0468800067901611,399,0,0,399,0,17,17,0.0,0.0,0.0002505,0.0001995,5.1e-05
43,1,1.269482135772705,1.2360379695892334,422,0,0,422,0,16,16,0.0,0.0,0.000259,0.000211,4.8e-05
44,1,1.0065319538116455,0.9657168388366699,422,0,0,422,0,15,15,0.0,0.0,0.000256,0.000211,4.5e-05
45,1,1.079524040222168,1.0770010948181152,427,0,0,427,0,16,16,0.0,0.0,0.0002615,0.0002135,4.8e-05
46,1,1.1433849334716797,1.0802001953125,410,0,0,410,0,16,16,0.0,0.0,0.000253,0.000205,4.8e-05
47,1,1.1098661422729492,1.085886001586914,412,0,0,412,0,16,16,0.0,0.0,0.000254,0.000206,4.8e-05
48,1,1.107227087020874,1.1050169467926025,437,0,0,437,0,15,15,0.0,0.0,0.0002635,0.0002185,4.5e-05
49,1,0.9895150661468506,0.9544827938079834,421,0,0,421,0,16,16,0.0,0.0,0.0002585,0.0002105,4.8e-05
50,1,1.168616771697998,1.1317009925842285,425,0,0,425,0,16,16,0.0,0.0,0.0002605,0.0002125,4.8e-05
51,1,1.1895508766174316,1.187389850616455,417,0,0,417,0,17,17,0.0,0.0,0.0002595,0.0002085,5.1e-05
52,1,0.9965450763702393,0.9382908344268799,403,0,0,403,0,17,17,0.0,0.0,0.0002525,0.0002015,5.1e-05
53,1,0.9715609550476074,0.9130651950836182,431,0,0,431,0,16,16,0.0,0.0,0.0002635,0.0002155,4.8e-05
54,1,1.1171860694885254,1.0698878765106201,421,0,0,421,0,16,16,0.0,0.0,0.0002585,0.0002105,4.8e-05
55,1,1.3025617599487305,1.2826437950134277,416,0,0,416,0,16,16,0.0,0.0,0.000256,0.000208,4.8e-05
56,1,1.1620221138000488,1.1093549728393555,418,0,0,418,0,16,16,0.0,0.0,0.000257,0.000209,4.8e-05
57,1,1.1548149585723877,1.096719741821289,402,0,0,402,0,16,16,0.0,0.0,0.000249,0.000201,4.8e-05
58,1,1.0181758403778076,1.0045559406280518,418,0,0,418,0,16,16,0.0,0.0,0.000257,0.000209,4.8e-05
59,1,1.1130168437957764,1.0532920360565186,417,0,0,417,0,16,16,0.0,0.0,0.0002565,0.0002085,4.8e-05
60,1,1.108705759048462,1.105557918548584,412,0,0,412,0,16,16,0.0,0.0,0.000254,0.000206,4.8e-05
61,1,1.01481294631958,1.0135753154754639,423,0,0,423,0,15,15,0.0,0.0,0.0002565,0.0002115,4.5e-05
62,1,1.1659107208251953,1.138854742050171,417,0,0,417,0,16,16,0.0,0.0,0.0002565,0.0002085,4.8e-05
63,1,1.170030117034912,1.168827772140503,405,0,0,405,0,17,17,0.0,0.0,0.0002535,0.0002025,5.1e-05
64,1,1.1146209239959717,1.113393783569336,418,0,0,418,0,17,17,0.0,0.0,0.00026,0.000209,5.1e-05
65,1,1.0221848487854004,1.0204119682312012,410,0,0,410,0,16,16,0.0,0.0,0.000253,0.000205,4.8e-05
66,1,1.3972702026367188,1.390650987625122,417,0,0,417,0,16,16,0.0,0.0,0.0002565,0.0002085,4.8e-05
67,1,1.0162830352783203,0.9600350856781006,420,0,0,420,0,17,17,0.0,0.0,0.000261,0.00021,5.1e-05
68,1,1.2450003623962402,1.2417290210723877,421,0,0,421,0,16,16,0.0,0.0,0.0002585,0.0002105,4.8e-05
69,1,1.0150578022003174,1.0131981372833252,402,0,0,402,0,16,16,0.0,0.0,0.000249,0.000201,4.8e-05
70,1,1.0113098621368408,1.0104730129241943,420,0,0,420,0,16,16,0.0,0.0,0.000258,0.00021,4.8e-05
71,1,0.9189820289611816,0.8640508651733398,412,0,0,412,0,15,15,0.0,0.0,0.000251,0.000206,4.5e-05
72,1,1.1090061664581299,1.1066298484802246,404,0,0,404,0,16,16,0.0,0.0,0.00025,0.000202,4.8e-05
73,1,1.0151221752166748,1.0144269466400146,424,0,0,424,0,15,15,0.0,0.0,0.000257,0.000212,4.5e-05
74,1,1.083146095275879,1.022218942642212,413,0,0,413,0,16,16,0.0,0.0,0.0002545,0.0002065,4.8e-05
75,1,0.9169778823852539,0.8944599628448486,424,0,0,424,0,17,17,0.0,0.0,0.000263,0.000212,5.1e-05
76,1,1.8650929927825928,1.8078851699829102,433,0,0,433,0,15,15,0.0,0.0,0.0002615,0.0002165,4.5e-05
77,1,1.0264759063720703,1.0257411003112793,411,0,0,411,0,15,15,0.0,0.0,0.0002505,0.0002055,4.5e-05
78,1,1.1178481578826904,1.11720871925354,423,0,0,423,0,16,16,0.0,0.0,0.0002595,0.0002115,4.8e-05
79,1,1.2361769676208496,1.1772170066833496,423,0,0,423,0,17,17,0.0,0.0,0.0002625,0.0002115,5.1e-05
80,1,1.11580491065979,1.0708041191101074,411,0,0,411,0,17,17,0.0,0.0,0.0002565,0.0002055,5.1e-05
81,1,1.318014144897461,1.3151698112487793,406,0,0,406,0,16,16,0.0,0.0,0.000251,0.000203,4.8e-05
82,1,2.47129225730896,2.441568613052368,404,0,0,404,0,16,16,0.0,0.0,0.00025,0.000202,4.8e-05
83,1,1.0044291019439697,0.9567248821258545,423,0,0,423,0,17,17,0.0,0.0,0.0002625,0.0002115,5.1e-05
84,1,1.0892889499664307,1.088322639465332,416,0,0,416,0,16,16,0.0,0.0,0.000256,0.000208,4.8e-05
85,1,1.125736951828003,1.1236801147460938,420,0,0,420,0,16,16,0.0,0.0,0.000258,0.00021,4.8e-05
86,1,1.116225004196167,1.1129889488220215,408,0,0,408,0,17,17,0.0,0.0,0.000255,0.000204,5.1e-05
87,1,1.1689989566802979,1.0701649188995361,403,0,0,403,0,17,17,0.0,0.0,0.0002525,0.0002015,5.1e-05
88,1,1.107508897781372,1.0629820823669434,425,0,0,425,0,17,17,0.0,0.0,0.0002635,0.0002125,5.1e-05
89,1,1.6927950382232666,1.691802978515625,413,0,0,413,0,16,16,0.0,0.0,0.0002545,0.0002065,4.8e-05
90,1,1.0314362049102783,0.9813251495361328,429,0,0,429,0,16,16,0.0,0.0,0.0002625,0.0002145,4.8e-05
91,1,1.2843658924102783,1.2351570129394531,408,0,0,408,0,15,15,0.0,0.0,0.000249,0.000204,4.5e-05
92,1,1.03529691696167,1.0329318046569824,430,0,0,430,0,17,17,0.0,0.0,0.000266,0.000215,5.1e-05
93,1,0.9683210849761963,0.9206099510192871,415,0,0,415,0,17,17,0.0,0.0,0.0002585,0.0002075,5.1e-05
94,1,1.1622281074523926,1.1613550186157227,428,0,0,428,0,16,16,0.0,0.0,0.000262,0.000214,4.8e-05
95,1,1.2856707572937012,1.2343478202819824,417,0,0,417,0,17,17,0.0,0.0,0.0002595,0.0002085,5.1e-05
96,1,0.9933578968048096,0.9330201148986816,421,0,0,421,0,17,17,0.0,0.0,0.0002615,0.0002105,5.1e-05
97,1,1.0106260776519775,0.9540548324584961,405,0,0,405,0,17,17,0.0,0.0,0.0002535,0.0002025,5.1e-05
98,1,1.3016400337219238,1.2851519584655762,415,0,0,415,0,15,15,0.0,0.0,0.0002525,0.0002075,4.5e-05
99,1,1.2149507999420166,1.2042360305786133,418,0,0,418,0,17,17,0.0,0.0,0.00026,0.000209,5.1e-05
100,1,1.716264009475708,0.902202844619751,425,0,0,425,0,16,16,0.0,0.0,0.0002605,0.0002125,4.8e-05
